,Name,Qualification,Years_Of_Experience,Speciality_of_doctor,Location,dp_score,npv,consultation_fee
607,Dr. Sravanthi J,"MBBS, Diploma in Child Health (DCH), Fellowship in Neonatology",20 Years Experience Overall  (16 years as specialist),Pediatrician,"Miyapur, Hyderabad",98% ,(117 votes),₹500
608,Dr. Srujan Topale,"DNB - Paediatrics, MBBS, Diploma in Child Health (DCH)",10 Years Experience Overall  (5 years as specialist),Pediatrician,"Kharadi, Pune",99% ,(78 votes),₹400
609,Dr. Nandkumar Banait,"MBBS, MD - Pediatrics",29 Years Experience Overall  (24 years as specialist),Pediatrician,"Thergaon, Pune",94% ,(18 votes),₹500
610,Dr. Manoj Kumar D,"MBBS, Diploma in Child Health (DCH)",19 Years Experience Overall  (9 years as specialist),Pediatrician,"Poonamalle, Chennai",100% ,(17 votes),₹300
611,Dr. Shradha Shikhare-Shinde,"Diploma in Child Health (DCH), MBBS",12 Years Experience Overall  (6 years as specialist),Pediatrician,"Wakad, Pune",97% ,(75 votes),₹500
612,Dr. Ayesha Shahnaz,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), CCT - Paediatrics",8 Years Experience Overall,Pediatrician,"Thousand Lights, Chennai",0,0,₹800
613,Dr. Ankur Ohri,"MD - Physician, Diploma in Child Health (DCH)",9 Years Experience Overall,Pediatrician,"Malviya Nagar, Delhi",0,0,₹1300
614,Dr. Deepti Chawla,"MBBS, MD - Pediatrics",12 Years Experience Overall  (7 years as specialist),Pediatrician,"Malad, Mumbai",100% ,(21 votes),₹800
615,Dr. Mili S. Joshi,"MBBS, Diploma in Child Health (DCH)",25 Years Experience Overall  (20 years as specialist),Pediatrician,"Santacruz East, Mumbai",97% ,(110 votes),₹600
616,Dr. Srikanth Darisetty,"MBBS, MD - Pediatrics",12 Years Experience Overall  (8 years as specialist),Pediatrician,"Malkajgiri, Hyderabad",100% ,(117 votes),₹550
617,Dr. Suhas Prasad,"MBBS, MD - Pediatrics",6 Years Experience Overall,Pediatrician,"RT Nagar, Bangalore",0,0,₹300
618,Dr. Nitin Kolte,"MBBS, Diploma in Child Health (DCH),  FCPS - Child Health",17 Years Experience Overall  (16 years as specialist),Pediatrician,"Karve Nagar, Pune",100% ,(17 votes),₹500
619,Dr. Bhaskar Shenoy,"MBBS, MD - Pediatrics",34 Years Experience Overall,Pediatrician,"Old Airport Road, Bangalore",88% ,(94 votes),₹750
620,Dr. Neil Castellino,"MBBS, MD - Pediatrics",13 Years Experience Overall  (11 years as specialist),Pediatrician,"Santacruz West, Mumbai",0,0,₹1200
621,Dr. Sricha Sharma,"MBBS, Diploma in Child Health (DCH)",21 Years Experience Overall  (17 years as specialist),Pediatrician,"Dwarka Sector 11, Delhi",97% ,(969 votes),₹600
622,Dr. Shashidhar Vishwanath,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",21 Years Experience Overall  (11 years as specialist),Pediatrician,"Old Airport Road, Bangalore",100% ,(65 votes),₹900
623,Dr. Sayed Mujahid Husain,"MBBS, DNB - Paediatrics",15 Years Experience Overall  (9 years as specialist),Pediatrician,"HSR Layout, Bangalore",97% ,(440 votes),₹500
624,Dr. N Kavitha Bhat,"MBBS, MD - Pediatrics",27 Years Experience Overall,Pediatrician,"Hebbal, Bangalore",86% ,(21 votes),₹1100
625,Dr. Manoj Aggarwal,"MBBS, Diploma in Child Health (DCH)",21 Years Experience Overall  (15 years as specialist),Pediatrician,"Shahdara, Delhi",0,0,₹500
626,Dr. Mohit Singhal,"MBBS, MD - Pediatrics, DNB - Neonatology",21 Years Experience Overall  (17 years as specialist),Pediatrician,"Kundalahalli, Bangalore",96% ,(519 votes),₹550
627,Dr. Ramesh Babu,"MBBS, MD - Pediatrics",25 Years Experience Overall  (20 years as specialist),Pediatrician,"AS Rao Nagar, Hyderabad",0,0,₹500
628,Dr. Nagesh S,"MD - Pediatrics, MBBS",24 Years Experience Overall  (20 years as specialist),Pediatrician,"Sun city, Hyderabad",0,0,₹400
629,Dr. Anjali Bartakke,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",25 Years Experience Overall  (22 years as specialist),Pediatrician,"Pimple Saudagar, Pune",0,0,₹500
630,Dr. Mahesh BP,"MBBS, Diploma in Child Health (DCH)",30 Years Experience Overall  (27 years as specialist),Pediatrician,"Rajajinagar, Bangalore",0,0,₹600
631,Dr. Babu M,"MBBS, MD - Pediatrics",14 Years Experience Overall  (10 years as specialist),Pediatrician,"Yousufguda, Hyderabad",0,0,₹400
632,Dr. Vinay Kumar Rai,"MBBS, MD - Pediatrics",15 Years Experience Overall  (10 years as specialist),Pediatrician,"Dwarka Sector 6, Delhi",0,0,₹1100
633,Dr. Bageshree Deokar,"MBBS, DNB - Paediatrics, Diploma in Child Health (DCH)",18 Years Experience Overall  (12 years as specialist),Pediatrician,"Nigdi, Pune",0,0,₹700
634,Dr. Harish N,"MBBS, MD - Pediatrics",15 Years Experience Overall  (7 years as specialist),Pediatrician,"Koramangala 6 Block, Bangalore",96% ,(25 votes),₹600
635,Dr. M Divya,"MBBS, MD - Pediatrics",11 Years Experience Overall  (8 years as specialist),Pediatrician,"Chetpet, Chennai",0,0,₹500
636,Dr. Ramesh Srinivasan,"MD - Pediatrics, MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), CCT - Pediatric Gastroenterology, Hepatology and Nutrition",26 Years Experience Overall  (24 years as specialist),Pediatrician,"Jubilee Hills, Hyderabad",97% ,(29 votes),₹800
637,Dr. Praveen Makhija,"MBBS, MD - Pediatrics",22 Years Experience Overall  (21 years as specialist),Pediatrician,"Saket, Delhi",88% ,(17 votes),₹1200
638,Dr. B V Balachandra,"MBBS, MD - Pediatrics, DAA - Diploma in Allergy Asthma and Immunology",21 Years Experience Overall  (16 years as specialist),Pediatrician,"Old Airport Road, Bangalore",96% ,(205 votes),₹750
639,Dr. Dinesh Rustogi,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",44 Years Experience Overall  (39 years as specialist),Pediatrician,"Ashok Vihar Phase 3, Delhi",0,0,₹800
640,Dr. Shalu Jain,"MBBS, Diploma in Child Health (DCH)",15 Years Experience Overall  (11 years as specialist),Pediatrician,"Gunjur, Bangalore",96% ,(77 votes),₹600
641,Dr. Jothi Parthasarathy,"MBBS, MD - Pediatrics",34 Years Experience Overall  (29 years as specialist),Pediatrician,"Thousand Lights, Chennai",0,0,₹1000
642,Dr. Ravi Kyadegeri,"MBBS, MD - Pediatrics, MD - Fellow in Neonatology",14 Years Experience Overall  (11 years as specialist),Pediatrician,"Jayanagar 5 Block, Bangalore",100% ,(15 votes),₹700
643,Dr. Surender S,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",12 Years Experience Overall  (8 years as specialist),Pediatrician,"Jayanagar 4 Block, Bangalore",0,0,₹500
644,Dr. Badshah Khan,"MD - Physician, Diploma in Child Health (DCH)",20 Years Experience Overall  (12 years as specialist),Pediatrician,"Mira Road, Mumbai",0,0,₹900
645,Dr. Swetha R D,"MBBS, MD - Pediatrics",14 Years Experience Overall  (10 years as specialist),Pediatrician,"Bannerghatta Road, Bangalore",0,0,₹800
646,Dr. Vineeta Rajput,"MBBS, MD - Pediatrics",22 Years Experience Overall  (18 years as specialist),Pediatrician,"Janakpuri, Delhi",0,0,₹600
647,Dr. Yuvaraja S Shetty,"MBBS, MD - Pediatrics",17 Years Experience Overall  (10 years as specialist),Pediatrician,"Mulund West, Mumbai",99% ,(491 votes),₹1000
648,Dr. Manisha Chakrabarti,"MBBS, MD - Pediatrics",28 Years Experience Overall  (21 years as specialist),Pediatrician,"Sarita Vihar, Delhi",0,0,₹1500
649,Dr. Chinthan S Gubbari,"MD - Pediatrics, MBBS",11 Years Experience Overall  (7 years as specialist),Pediatrician,"Vinayaka Nagar, Bangalore",97% ,(34 votes),₹250
650,Dr. Sanjay D Swamy,"MBBS, DNB - Paediatrics",22 Years Experience Overall  (15 years as specialist),Pediatrician,"Vasanthnagar, Bangalore",83% ,(23 votes),₹800
651,Dr. Deepak Sikriwal,"MBBS, MD - Pediatrics",22 Years Experience Overall  (17 years as specialist),Pediatrician,"Greater Kailash Part 2, Delhi",100% ,(41 votes),₹1100
652,Dr. Sandeep Taneja,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",25 Years Experience Overall  (22 years as specialist),Pediatrician,"Janakpuri, Delhi",97% ,(31 votes),₹800
653,Dr. Nancy Austine,"MBBS, MD - Pediatrics",33 Years Experience Overall  (17 years as specialist),Pediatrician,"Bannerghatta Road, Bangalore",98% ,(154 votes),₹850
654,Dr. Sumedh Giri,"MBBS, MD - Pediatrics",20 Years Experience Overall  (16 years as specialist),Pediatrician,"Kharadi, Pune",97% ,(474 votes),₹500
655,Dr. Naresh Bhatia,"MBBS, MD - Pediatrics",37 Years Experience Overall  (32 years as specialist),Pediatrician,"Patparganj, Delhi",0,0,₹1000
656,Dr. Radhalakshmi,"MBBS, MD - Pediatrics",24 Years Experience Overall  (20 years as specialist),Pediatrician,"Thousand Lights, Chennai",99% ,(350 votes),₹700
657,Dr. Rajaram,"MBBS, DNB - Pediatrics, Diploma in Child Health (DCH)",10 Years Experience Overall  (8 years as specialist),Pediatrician,"Marathahalli, Bangalore",0,0,₹850
658,Dr. Shashidhar Kumar,"MBBS, Diploma in Child Health (DCH)",11 Years Experience Overall  (6 years as specialist),Pediatrician,"Uppal, Hyderabad",0,0,₹500
659,Dr. Avadesh Ahuja,"MBBS, Diploma in Child Health (DCH)",15 Years Experience Overall  (11 years as specialist),Pediatrician,"Greater Kailash Part 2, Delhi",100% ,(19 votes),₹1100
660,Dr. Seema Peter Gonsalves,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",18 Years Experience Overall  (14 years as specialist),Pediatrician,"Bannerghatta Road, Bangalore",0,0,₹1100
661,Dr. C. Suresh Kumar,"MBBS, MD - Pediatrics",40 Years Experience Overall  (35 years as specialist),Pediatrician,"Jubilee Hills, Hyderabad",0,0,₹700
662,Dr. Latha Dhathathri,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",29 Years Experience Overall  (26 years as specialist),Pediatrician,"Alwarpet, Chennai",0,0,₹600
663,Dr. Bharath S,"MBBS, DNB - Paediatrics",11 Years Experience Overall  (4 years as specialist),Pediatrician,"Arekere, Bangalore",97% ,(149 votes),₹500
664,Dr. M.Dhivya Narayani,"MBBS, MD - Pediatrics",12 Years Experience Overall,Pediatrician,"Anna Nagar West, Chennai",100% ,(11 votes),₹500
665,Dr. Anuradha Vinod,"MBBS, Diploma in Child Health (DCH), DNB - Pediatrics",16 Years Experience Overall,Pediatrician,"Old Airport Road, Bangalore",100% ,(92 votes),₹750
666,Dr. Sreedhar RS,"MBBS, MD - Pediatrics, DNB - Paediatrics",21 Years Experience Overall  (18 years as specialist),Pediatrician,"Adyar, Chennai",97% ,(474 votes),₹400
667,Dr. Raghuram C P,"MBBS, MD - Pediatrics",26 Years Experience Overall  (23 years as specialist),Pediatrician,"Hebbal, Bangalore",94% ,(18 votes),₹900
668,Dr. Ilin Kinimi,"MBBS, MD - Pediatrics",24 Years Experience Overall  (18 years as specialist),Pediatrician,"Old Airport Road, Bangalore",91% ,(46 votes),₹900
669,Dr. Ritika S Jain,"MD - Pediatrics, MBBS, DNB - Paediatrics",16 Years Experience Overall  (11 years as specialist),Pediatrician,"Mayur Vihar Ph-I, Delhi",0,0,₹700
670,Dr. Vimal Kumar G,"MBBS, MD - Pediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",16 Years Experience Overall  (12 years as specialist),Pediatrician,"Chromepet, Chennai",0,0,₹600
671,Dr. Sanjeev Ahuja,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",26 Years Experience Overall  (23 years as specialist),Pediatrician,"Powai, Mumbai",85% ,(47 votes),₹1100
672,Dr. Viswanathan M S,"MBBS, MD - Pediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), FRCPCH",25 Years Experience Overall  (20 years as specialist),Pediatrician,"Thousand Lights, Chennai",0,0,₹1500
673,Dr. Ashok Kumar Dutta,"MBBS, MD - Pediatrics",51 Years Experience Overall  (46 years as specialist),Pediatrician,"Sarita Vihar, Delhi",0,0,₹1000
674,Dr. K S Prathyusha,"MBBS, DNB - Paediatrics",8 Years Experience Overall  (4 years as specialist),Pediatrician,"Jubilee Hills, Hyderabad",0,0,₹300
675,Dr. Priyanka Parikh,"MBBS, MD - Pediatrics, DNB - Paediatrics",25 Years Experience Overall  (20 years as specialist),Pediatrician,"Malad West, Mumbai",0,0,₹2500
676,Dr. Gowtham Sivaswamy,"MBBS, MD - Pediatrics",13 Years Experience Overall  (9 years as specialist),Pediatrician,"Kattupakkam, Chennai",100% ,(526 votes),₹300
677,Dr. K.Srilatha Reddy,"MBBS, MD - Pediatrics",22 Years Experience Overall  (12 years as specialist),Pediatrician,"Mehdipatnam, Hyderabad",0,0,₹350
678,Dr. Mithilesh Kumar,"MBBS, MD - Pediatrics",38 Years Experience Overall,Pediatrician,"Sarjapur Road, Bangalore",63% ,(30 votes),₹650
679,Dr. K Vidhyasagar,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",15 Years Experience Overall  (9 years as specialist),Pediatrician,"Mangadu, Chennai",100% ,(44 votes),₹200
680,Dr. Ashvind L,"MBBS, MD - Pediatrics",14 Years Experience Overall  (9 years as specialist),Pediatrician,"Perambur, Chennai",97% ,(60 votes),₹400
681,Dr. Nandini Nagar,"MBBS, DNB - Paediatrics",26 Years Experience Overall  (23 years as specialist),Pediatrician,"Jayanagar, Bangalore",97% ,(438 votes),₹600
682,Dr. Shikha Mahajan,"MBBS, DNB - Paediatrics",32 Years Experience Overall  (24 years as specialist),Pediatrician,"Pusa Road, Delhi",0,0,₹1100
683,Dr. Lekha Mishra,"MBBS, MD - Pediatrics",8 Years Experience Overall  (5 years as specialist),Pediatrician,"Powai, Mumbai",0,0,₹600
684,Dr. Madhavi Borra,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), Post Graduate Diploma in Paediatric Emergency Medicine, Diploma in Child Health (DCH)",19 Years Experience Overall  (11 years as specialist),Pediatrician,"Gachibowli, Hyderabad",100% ,(203 votes),₹800
685,Dr. Varsha Kataria,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",34 Years Experience Overall,Pediatrician,"Kharadi, Pune",0,0,₹650
686,Dr. Ashok Saxena,"MBBS, MD - Pediatrics, DM - Neonatology",40 Years Experience Overall  (32 years as specialist),Pediatrician,"Dwarka Sector 6, Delhi",0,0,₹1100
687,Dr. Ajay Kumar,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",12 Years Experience Overall  (8 years as specialist),Pediatrician,"Mahavir Enclave, Delhi",0,0,₹500
688,Dr. Vivek Choudhury,"MBBS, MD - Pediatrics, DNB - Neonatology",18 Years Experience Overall  (13 years as specialist),Pediatrician,"Moti Nagar, Delhi",80% ,(15 votes),₹1200
689,Dr. Ramya Shri,"MBBS, MD - Pediatrics, DM - Cardiology",20 Years Experience Overall  (17 years as specialist),Pediatrician,"Aminjikarai, Chennai",0,0,₹800
690,Dr. Susanta Kumar Badatya,"MBBS, MD - Pediatrics",13 Years Experience Overall  (8 years as specialist),Pediatrician,"Moti Nagar, Delhi",0,0,₹1200
691,Dr. Muragesh Awati,"MBBS, MD - Pediatrics",7 Years Experience Overall  (2 years as specialist),Pediatrician,"Vijayanagar, Bangalore",0,0,₹600
692,Dr. Ravishankara Marpalli,"MBBS, DNB - Paediatrics",34 Years Experience Overall  (28 years as specialist),Pediatrician,"Rajarajeshwarinagar, Bangalore",0,0,₹500
693,Dr. S. Giridhar,"MBBS, MD - Pediatrics, DM - Neonatology",20 Years Experience Overall  (15 years as specialist),Pediatrician,"Alwarpet, Chennai",100% ,(30 votes),₹700
694,Dr. A P Mehta,"MBBS, MD - Pediatrics",35 Years Experience Overall  (32 years as specialist),Pediatrician,"Shalimar Bagh, Delhi",0,0,₹900
695,Dr. Avinash Itke,"MBBS, DNB - Paediatrics",11 Years Experience Overall  (5 years as specialist),Pediatrician,"Wakad, Pune",100% ,(25 votes),₹500
696,Dr. Srinivasa Murthy C L,"MBBS, MD - Pediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",17 Years Experience Overall  (13 years as specialist),Pediatrician,"Whitefield, Bangalore",88% ,(64 votes),₹700
697,Dr. Devika Chavan,"MD - Pediatrics, MBBS",12 Years Experience Overall  (8 years as specialist),Pediatrician,"Pimple Saudagar, Pune",97% ,(58 votes),₹400
698,Dr. Anusha Allam,"MBBS, MD - Pediatrics",11 Years Experience Overall  (5 years as specialist),Pediatrician,"Lakdikapul, Hyderabad",0,0,₹500
699,Dr. Mohamed Sajjid,"MD - Pediatrics, DM - Neonatology, MBBS",24 Years Experience Overall  (15 years as specialist),Pediatrician,"Royapettah, Chennai",0,0,₹500
700,Dr. Ganta Rami Reddy,"MBBS, MD - Pediatrics",10 Years Experience Overall  (5 years as specialist),Pediatrician,"Kondapur, Hyderabad",94% ,(52 votes),₹500
701,Dr. Vishal Vaidya,"MBBS, Diploma in Child Health (DCH)",22 Years Experience Overall  (18 years as specialist),Pediatrician,"Dwarka, Delhi",98% ,(105 votes),₹800
702,Dr. Gururaj Biradar,"MBBS, MD - Pediatrics, Fellowship in Neonatology",16 Years Experience Overall  (15 years as specialist),Pediatrician,"Mahadevapura, Bangalore",98% ,(89 votes),₹600
703,Dr. Amit Agarwal,"MBBS, MD - Pediatrics",16 Years Experience Overall  (13 years as specialist),Pediatrician,"Malviya Nagar, Delhi",100% ,(24 votes),₹1300
704,Dr. Kavita Singh,"MBBS, DNB - Pediatrics",19 Years Experience Overall  (7 years as specialist),Pediatrician,"Janakpuri, Delhi",0,0,₹600
705,Dr. B Benjamin,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",49 Years Experience Overall  (44 years as specialist),Pediatrician,"Adyar, Chennai",100% ,(38 votes),₹500
706,Dr. Sunita Shakdher,"MBBS, MD - Pediatrics",44 Years Experience Overall  (35 years as specialist),Pediatrician,"Kilokri, Delhi",0,0,₹700
707,Dr. Tushar Parikh,"MBBS, DNB - Pediatrics, DM - Neonatology",22 Years Experience Overall  (21 years as specialist),Pediatrician,"Kharadi, Pune",86% ,(22 votes),₹650
708,Dr. Prabhjot Kaur Bajaj,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",20 Years Experience Overall,Pediatrician,"Patparganj, Delhi",0,0,₹800
709,Dr. Baijul Desai,"DNB - Paediatrics, MBBS",8 Years Experience Overall  (5 years as specialist),Pediatrician,"Ghatkopar West, Mumbai",0,0,₹800
710,Dr. Syed Tajamul,"MBBS, MD - Pediatrics, DNB - Paediatrics, Diploma in Child Health (DCH), Fellowship in Neonatology",15 Years Experience Overall  (12 years as specialist),Pediatrician,"Bellandur, Bangalore",99% ,(375 votes),₹850
711,Dr. Laxmi Prasanna I,"MBBS, Diploma in Child Health (DCH)",13 Years Experience Overall  (4 years as specialist),Pediatrician,"Nacharam, Hyderabad",81% ,(16 votes),₹500
712,Dr. Anupama Tapadia,"MBBS, Diploma in Child Health (DCH)",15 Years Experience Overall,Pediatrician,"Hadapsar, Pune",91% ,(11 votes),₹400
713,Dr. Anitha V P,"MBBS, Diploma in Child Health (DCH)",29 Years Experience Overall  (17 years as specialist),Pediatrician,"Aminjikarai, Chennai",0,0,₹500
714,Dr. Varun Vij,"MD - Pediatrics, MBBS",14 Years Experience Overall  (13 years as specialist),Pediatrician,"Saket, Delhi",0,0,₹1000
715,Dr. T Muthusamy,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",44 Years Experience Overall  (41 years as specialist),Pediatrician,"Anna Nagar, Chennai",0,0,₹400
716,Dr. Akshay Ballal,"MBBS, MD - Pediatrics",14 Years Experience Overall  (10 years as specialist),Pediatrician,"Sarjapur Road, Bangalore",0,0,₹750
717,Dr. D. Srikanth Reddy,"MBBS, Diploma in Child Health (DCH)",21 Years Experience Overall  (18 years as specialist),Pediatrician,"Ramanthapur, Hyderabad",94% ,(17 votes),₹600
718,Dr. Anand Kumar K,"MBBS, MD - Pediatrics, FNB -  Pediatric Hematology Oncology, Fellowship in Bone Marrow Transplant",8 Years Experience Overall  (7 years as specialist),Pediatrician,"Yeshwanthpur, Bangalore",0,0,₹500
719,Dr. Vishal Muley,MD - Pediatrics,6 Years Experience Overall,Pediatrician,"Pimple Nilakh, Pune",0,0,₹300
720,Dr. T Annapoorna,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",20 Years Experience Overall  (9 years as specialist),Pediatrician,"Lakdikapul, Hyderabad",0,0,₹500
721,Dr. Anil Kumar Kalra,"MBBS, MD - Pediatrics",44 Years Experience Overall  (40 years as specialist),Pediatrician,"Paschim Vihar, Delhi",95% ,(38 votes),₹800
722,Dr. Jayati Jhala,"MD - Pediatrics, MBBS",5 Years Experience Overall  (2 years as specialist),Pediatrician,"Mehdipatnam, Hyderabad",0,0,₹1000
723,Dr. Neha Jain Rajkumar,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",14 Years Experience Overall  (12 years as specialist),Pediatrician,"HSR Layout, Bangalore",0,0,₹500
724,Dr. Kaustubh Prabhudesai,"DNB - Pediatrics, MBBS",11 Years Experience Overall  (6 years as specialist),Pediatrician,"Baner, Pune",0,0,₹500
725,Dr. Mandeep Kaur Walia,"MBBS, MD - Pediatrics",26 Years Experience Overall  (21 years as specialist),Pediatrician,"Vasant Kunj, Delhi",86% ,(21 votes),₹700
726,Dr. Himanshu Batra,"MBBS, DNB - Paediatrics",11 Years Experience Overall  (9 years as specialist),Pediatrician,"Dwarka Sector 6, Delhi",0,0,₹900
