,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
142,Dr. Y. Rajyalakshmi,"MBBS, DGO",26 Years Experience Overall,Gynecologist,"Whitefield, Bangalore",Bangalore,83%,(95 votes),₹500
143,Dr. Bharathi Ramesh,"MBBS, DGO, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (22 years as specialist),Gynecologist,"Banashankari, Bangalore",Bangalore,98%,(87 votes),₹600
144,Dr. Surveen Ghumman,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall,Gynecologist,"Patparganj, Delhi",Delhi,71%,(14 votes),₹1000
145,Dr. Nandan Purandare,"MS - Obstetrics & Gynaecology, MBBS",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Dadar, Mumbai",Mumbai,0,0,₹1000
146,Dr. Swati A. Gaikwad,"MBBS, DGO",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Kharadi, Pune",Pune,91%,(35 votes),₹650
147,Dr. Prajakta Katdare-Saraf,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Vikhroli East, Mumbai",Mumbai,0,0,₹600
148,Dr. Rituparna Bera,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (6 years as specialist),Gynecologist,"Hennur, Bangalore",Bangalore,100%,(613 votes),₹400
149,Dr. Daksha Bakre,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (10 years as specialist),Gynecologist,"Bellandur, Bangalore",Bangalore,97%,(918 votes),₹850
150,Dr. Divya Wadhawan,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (10 years as specialist),Gynecologist,"Nehru Place, Delhi",Delhi,0,0,₹700
151,Dr. Tanudeep Kaur,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (10 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,98%,(83 votes),₹1000
152,Dr. Deepthi,"MBBS, MS - Obstetrics & Gynaecology",6 Years Experience Overall,Gynecologist,"Serilingampally, Hyderabad",Hyderabad,100%,(12 votes),₹500
153,Dr. Jyothi Patil,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (13 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,98%,(167 votes),₹600
154,Dr. Misha Pepsi,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (14 years as specialist),Gynecologist,"Madipakkam, Chennai",Chennai,99%,(326 votes),₹500
155,Dr. Faiza Waliullah,"MBBS, MRCOG(UK)",25 Years Experience Overall  (8 years as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,96%,(55 votes),₹750
156,Dr. Shanthala Thuppanna,"MBBS, MS - Obstetrics & Gynaecology",22 Years Experience Overall  (18 years as specialist),Gynecologist,"Sarjapur Road, Bangalore",Bangalore,84%,(73 votes),₹700
157,Dr. Kafi Bora,"MBBS, MD - Obstetrics & Gynaecology",20 Years Experience Overall  (15 years as specialist),Gynecologist,"Electronics City, Bangalore",Bangalore,0,0,₹700
158,Dr. Kavitha Lakshmi Easwaran,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (19 years as specialist),Gynecologist,"Kasturi nagar, Bangalore",Bangalore,95%,(604 votes),₹700
159,Dr. Neelima Kulshrestha,"MBBS, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (16 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,0,0,₹1000
160,Dr. Triveni Arun,"MBBS, MD - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Sahakaranagar, Bangalore",Bangalore,100%,(32 votes),₹850
161,Dr. Kavitha G Pujar,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (16 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,100%,(28 votes),₹600
162,Dr. Manju Aggarwal,"MBBS, DGO, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",22 Years Experience Overall,Gynecologist,"Pitampura, Delhi",Delhi,100%,(47 votes),₹800
163,Dr. P M Gopinath,"MBBS, DGO, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (39 years as specialist),Gynecologist,"Vadapalani, Chennai",Chennai,100%,(38 votes),₹800
164,Dr. Jyoti Dekate,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (15 years as specialist),Gynecologist,"Wakad, Pune",Pune,96%,(572 votes),₹600
165,Dr. K.S. Ramya,"MBBS, DGO, MS - Obstetrics & Gynaecology, Diploma in Reproductive Medicine (Germany)",17 Years Experience Overall  (11 years as specialist),Gynecologist,"Velachery, Chennai",Chennai,100%,(629 votes),₹500
166,Dr. Apurva Gupta,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1300
167,Dr. Pratibha Chavan,"MBBS, DGO",18 Years Experience Overall  (12 years as specialist),Gynecologist,"Pimple Saudagar, Pune",Pune,96%,(2448 votes),₹600
168,Dr. Shilpa Apte,"MBBS, DGO",22 Years Experience Overall,Gynecologist,"Jayanagar 5 Block, Bangalore",Bangalore,84%,(25 votes),₹700
169,Dr. Meenakshi Balasubramanian,"DGO, MBBS",16 Years Experience Overall  (12 years as specialist),Gynecologist,"MRC Nagar, Chennai",Chennai,100%,(81 votes),₹600
170,Dr. Chitwan Dubey,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (16 years as specialist),Gynecologist,"Powai, Mumbai",Mumbai,71%,(42 votes),₹1300
171,Dr. Prabhjot Manchanda,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Ghatkopar East, Mumbai",Mumbai,88%,(50 votes),₹800
172,Dr. Sunita Kale,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (27 years as specialist),Gynecologist,"Karve Nagar, Pune",Pune,98%,(469 votes),₹700
173,Dr. Prakash Trivedi,"MBBS, DGO, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",43 Years Experience Overall  (38 years as specialist),Gynecologist,"Ghatkopar East, Mumbai",Mumbai,99%,(148 votes),₹3000
174,Dr. Logeswari  B. M,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (4 years as specialist),Gynecologist,"Kovilambakkam, Chennai",Chennai,100%,(11 votes),₹350
175,Dr. Yatin Thakorlal Shah,DGO,12 Years Experience Overall  (10 years as specialist),Gynecologist,"Malad West, Mumbai",Mumbai,0,0,₹1000
176,Dr. Shilpa Kava,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (10 years as specialist),Gynecologist,"Sarjapur Road, Bangalore",Bangalore,91%,(22 votes),₹600
177,Dr. Geetanjali Gariema,"MS - Obstetrics & Gynaecology, MBBS",21 Years Experience Overall  (15 years as specialist),Gynecologist,"Oshiwara, Mumbai",Mumbai,0,0,₹1500
178,Dr. Seema Sharma,"MBBS, DGO, MD - Physiology",28 Years Experience Overall  (26 years as specialist),Gynecologist,"Rajouri Garden, Delhi",Delhi,96%,(878 votes),₹1000
179,Dr. Shabnam,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (10 years as specialist),Gynecologist,"Mehrauli, Delhi",Delhi,99%,(254 votes),₹1500
180,Dr. Geethanjali E,"MBBS, MD - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Chetpet, Chennai",Chennai,0,0,₹300
181,Dr. Rashmi Sarang Pabalkar,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (16 years as specialist),Gynecologist,"Wanowrie, Pune",Pune,0,0,₹500
182,Dr. Mira Raisinghaney,"MBBS, DGO, MD - Obstetrics & Gynaecology",36 Years Experience Overall,Gynecologist,"Mahim, Mumbai",Mumbai,0,0,₹800
183,Dr. Alka Jain,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),Gynecologist,"Vishwas Nagar, Delhi",Delhi,0,0,₹700
184,Dr. Ginni Gulati,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",21 Years Experience Overall,Gynecologist,"Punjabi Bagh, Delhi",Delhi,90%,(21 votes),₹1000
185,Dr. Sruthi Reddy K,"MBBS, MS - Obstetrics & Gynaecology",5 Years Experience Overall,Gynecologist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹600
186,Dr. Gayathri Karthik,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall,Gynecologist,"Old Airport Road, Bangalore",Bangalore,100%,(11 votes),₹750
187,Dr. Sreepriya Sundaram,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (19 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
188,Dr. Pratibha Gupta,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Janakpuri, Delhi",Delhi,95%,(1227 votes),₹600
189,Dr. Meghana Giri,"MBBS, DGO",17 Years Experience Overall  (13 years as specialist),Gynecologist,"Kharadi, Pune",Pune,94%,(267 votes),₹600
190,Dr. Smita Sakolkar,"MBBS, DGO",22 Years Experience Overall  (15 years as specialist),Gynecologist,"Deccan Gymkhana, Pune",Pune,100%,(18 votes),₹800
191,Dr. Shalini Gupta,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall,Gynecologist,"Punjabi Bagh, Delhi",Delhi,0,0,₹1000
192,Dr. Radhika Meka,"MBBS, DGO",24 Years Experience Overall  (19 years as specialist),Gynecologist,"Kilpauk, Chennai",Chennai,95%,(19 votes),₹500
193,Dr. Sangeetha Rao T P,"MBBS, DGO",14 Years Experience Overall  (10 years as specialist),Gynecologist,"Richmond Town, Bangalore",Bangalore,100%,(16 votes),₹600
194,Dr. Kondammal R,"MBBS, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (26 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
195,Dr. Smitha R,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (21 years as specialist),Gynecologist,"VV Puram, Bangalore",Bangalore,0,0,₹600
196,Dr. Prabha Ramakrishna,"MBBS, DGO, DNB - Obstetrics & Gynecology, FRCOG (UK)",23 Years Experience Overall,Gynecologist,"Electronics City, Bangalore",Bangalore,81%,(95 votes),₹850
197,Dr. Gauhar Jahan,"MBBS, DGO",35 Years Experience Overall  (25 years as specialist),Gynecologist,"Jayanagar 4 Block, Bangalore",Bangalore,95%,(22 votes),₹300
198,Dr. Shruti Rai,"MBBS, DGO",8 Years Experience Overall  (5 years as specialist),Gynecologist,"Chembur, Mumbai",Mumbai,100%,(22 votes),₹700
199,Dr. Sharmistha Garg,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (11 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,0,0,₹1000
200,Dr. Gazal Garg,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Dwarka Sector 11, Delhi",Delhi,0,0,₹600
201,Dr. Mayur Dass,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (16 years as specialist),Gynecologist,"Vasundhra Enclave, Delhi",Delhi,97%,(236 votes),₹600
202,Dr. Neha Bansal,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (6 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,0,0,₹700
203,Dr. Soumya Mahesh,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (7 years as specialist),Gynecologist,"Singasandra, Bangalore",Bangalore,95%,(19 votes),₹500
204,Dr. Jaya Kumar,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (21 years as specialist),Gynecologist,"Nehru Place, Delhi",Delhi,0,0,₹700
205,Dr. Sneha Deshpande,"DNB - Obstetrics & Gynecology, DGO, MBBS",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Kharadi, Pune",Pune,0,0,₹500
206,Dr. Rupali Goyal,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (16 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,100%,(24 votes),₹2000
207,Dr. Bhagyasree A,"MBBS, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (3 years as specialist),Gynecologist,"Chembur East, Mumbai",Mumbai,0,0,₹700
208,Dr. Shalini Chaudhry,"MBBS, DGO",25 Years Experience Overall  (15 years as specialist),Gynecologist,"Dwarka, Delhi",Delhi,91%,(123 votes),₹700
209,Dr. Kanika Gupta,"MBBS, MS - Obstetrics & Gynaecology",39 Years Experience Overall  (35 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,82%,(11 votes),₹800
210,Dr. Revathy Ramaswamy,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (28 years as specialist),Gynecologist,"Secunderabad, Hyderabad",Hyderabad,95%,(174 votes),₹800
211,Dr. S.K Sharma,"MBBS, MS - Obstetrics & Gynaecology, DGO",46 Years Experience Overall  (41 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,86%,(72 votes),₹850
212,Dr. Shobha N. Gudi,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",30 Years Experience Overall,Gynecologist,"Jayanagar 9 Block, Bangalore",Bangalore,91%,(43 votes),₹650
213,Dr. Aparna Hegde,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO",27 Years Experience Overall  (24 years as specialist),Gynecologist,"Greater Kailash Part 1, Delhi",Delhi,97%,(70 votes),₹1750
214,Dr. Sameer Malshe,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (15 years as specialist),Gynecologist,"Warje, Pune",Pune,100%,(102 votes),₹300
215,Dr. Raka Guleria,"MBBS, MS - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,86%,(14 votes),₹1500
216,Dr. Kavita Tamaskar,"DGO, MBBS",28 Years Experience Overall  (10 years as specialist),Gynecologist,"Warje, Pune",Pune,0,0,₹800
217,Dr. Archana Ramesh,"DGO, MRCOG(UK), MBBS",15 Years Experience Overall  (13 years as specialist),Gynecologist,"Banashankari, Bangalore",Bangalore,0,0,₹600
218,Dr. Shreeja Karan,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",8 Years Experience Overall  (5 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,0,0,₹850
219,Dr. Chitra Shankar,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall,Gynecologist,"Okkiyam Thuraipakkam, Chennai",Chennai,97%,(213 votes),₹1000
220,Dr. Vanitha Shri,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,96%,(92 votes),₹600
221,Dr. Sowbhagya B,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall,Gynecologist,"Malleswaram, Bangalore",Bangalore,94%,(17 votes),₹650
222,Dr. Roopesh N,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (14 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,0,0,₹900
223,Dr. Nithyaa Ramamurthy,"MBBS, DGO",46 Years Experience Overall  (37 years as specialist),Gynecologist,"Adyar, Chennai",Chennai,91%,(107 votes),₹600
224,Dr. Mugdha Raut,"MBBS, MD - Midwifery & Gynecology, DGO",33 Years Experience Overall  (31 years as specialist),Gynecologist,"Santacruz, Mumbai",Mumbai,99%,(240 votes),₹2000
225,Dr. Reena kumari Sengupta,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall,Gynecologist,"Wadala, Mumbai",Mumbai,0,0,₹1000
226,Dr. Shalini Vijay,"DNB - Obstetrics & Gynecology, MBBS",19 Years Experience Overall  (11 years as specialist),Gynecologist,"Lulla Nagar, Pune",Pune,98%,(200 votes),₹650
227,Dr. Sheetal Sachdeva,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,98%,(502 votes),₹800
228,Dr. Shikha Gurnani,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Dwarka, Delhi",Delhi,98%,(1284 votes),₹800
229,Dr. Shrideep Arun Parab,"DGO, MBBS",12 Years Experience Overall  (6 years as specialist),Gynecologist,"Pimpri-Chinchwad, Pune",Pune,100%,(45 votes),₹400
230,Dr. Kalyani C Reddy,"MBBS, MS - Obstetrics & Gynaecology, DGO",22 Years Experience Overall  (19 years as specialist),Gynecologist,"HRBR Layout, Bangalore",Bangalore,99%,(2216 votes),₹600
231,Dr. V Vasanthi,"MBBS, DGO, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (10 years as specialist),Gynecologist,"Kolathur, Chennai",Chennai,100%,(16 votes),₹400
232,Dr. Kanika Batra Modi,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Lajpat Nagar, Delhi",Delhi,0,0,₹1000
233,Dr. Asha Gavade,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (10 years as specialist),Gynecologist,"Hadapsar, Pune",Pune,97%,(1674 votes),₹500
234,Dr. Deepika Alva,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (9 years as specialist),Gynecologist,"Kasturi nagar, Bangalore",Bangalore,99%,(132 votes),₹550
235,Dr. Hitesh I Parikh,"MD - Obstetrics & Gynaecology, DGO, MBBS",35 Years Experience Overall,Gynecologist,"Bandra West, Mumbai",Mumbai,0,0,₹1000
236,Dr. Vandana Ramanathan,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",10 Years Experience Overall,Gynecologist,"Kalyan Nagar, Bangalore",Bangalore,0,0,₹550
237,Dr. Chandana Galidevara,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (9 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,99%,(76 votes),₹600
238,Dr. Anusha A,"MBBS, DGO",10 Years Experience Overall  (7 years as specialist),Gynecologist,"Kompally, Hyderabad",Hyderabad,0,0,₹600
239,Dr. Mamta Dighe,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine, FCPS - Mid. & Gynae, DGO",28 Years Experience Overall  (27 years as specialist),Gynecologist,"Wakad, Pune",Pune,96%,(1189 votes),₹900
240,Dr. Basavaraj  Devarashetty,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),Gynecologist,"Marathahalli, Bangalore",Bangalore,98%,(1269 votes),₹700
241,Dr. Aparna Jha,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"Kundalahalli, Bangalore",Bangalore,93%,(221 votes),₹650
242,Dr. Jagrati Laad,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall,Gynecologist,"Baner, Pune",Pune,93%,(557 votes),₹600
243,Dr. Bhupinder Singh Duggal,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (32 years as specialist),Gynecologist,"Kalyani Nagar, Pune",Pune,100%,(11 votes),₹800
244,Dr. Rajendra S Sankpal,"MD - Obstetrics & Gynaecology, DGO, MBBS",28 Years Experience Overall,Gynecologist,"Malad West, Mumbai",Mumbai,98%,(89 votes),₹1000
245,Dr. Seema Theraja,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (30 years as specialist),Gynecologist,"Moti Nagar, Delhi",Delhi,93%,(45 votes),₹1200
246,Dr. E Pavithra Balaji,"MBBS, MD - Obstetrics & Gynaecology",11 Years Experience Overall  (8 years as specialist),Gynecologist,"Choolaimedu, Chennai",Chennai,100%,(84 votes),₹400
247,Dr. Gouri Gore,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall,Gynecologist,"Chembur East, Mumbai",Mumbai,91%,(180 votes),₹800
248,Dr. Kathyaini V S,"MBBS, DGO",10 Years Experience Overall,Gynecologist,"Banashankari, Bangalore",Bangalore,100%,(13 votes),₹500
249,Dr. Vidyamani Boriah,"MBBS, DNB - Obstetrics & Gynecology, Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",52 Years Experience Overall  (36 years as specialist),Gynecologist,"VV Puram, Bangalore",Bangalore,91%,(23 votes),₹600
250,Dr. Dechamma,"DNB - Obstetrics & Gynecology, MBBS",16 Years Experience Overall  (10 years as specialist),Gynecologist,"Kilpauk, Chennai",Chennai,0,0,₹1000
251,Dr. Malvika Sabharwal,"MBBS, DGO",41 Years Experience Overall,Gynecologist,"Karol Bagh, Delhi",Delhi,88%,(104 votes),₹1050
252,Dr. Yogesh Trivedi,"MS - Obstetrics & Gynaecology, MBBS",9 Years Experience Overall  (6 years as specialist),Gynecologist,"Bhandup West, Mumbai",Mumbai,88%,(17 votes),₹500
